,Job Title,Rating,Company Name,Location,Sector,avg Salary,avg size,Founded
2071,Manager of Data Science,4.3,"H E B
4.3","San Antonio, TX",Retail,71500.0,,1905
2072,LEAD ENGINEER - SR. COMPUTER SCIENTIST - SR. RESEARCH ENGINEER - UNMANNED SYSTEMS,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,71500.0,5000.0,1947
2073,COMPUTER SCIENTIST - ENGINEER - PERCEPTION SYSTEMS,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,71500.0,5000.0,1947
2074,Senior Data Engineer,3.1,"Victory Capital Management Inc.
3.1","San Antonio, TX",Finance,71500.0,500.0,2013
2075,Computer Scientist,3.8,"Air Force Materiel Command
3.8","Fort Sam Houston, TX",Business Services,71500.0,10000.0,-1
2076,Biomedical Laboratory Scientist,3.5,"The McConnell Group, Inc
3.5","San Antonio, TX",Biotech & Pharmaceuticals,71500.0,200.0,1997
2077,GENERAL PHYSICAL SCIENTIST,3.8,"U.S. Navy
3.8","San Antonio, TX",Government,71500.0,5000.0,1775
2078,Research Scientist Assistant I/II,4.1,"University of Texas at San Antonio
4.1","San Antonio, TX",Education,71500.0,5000.0,1969
2079,COMPUTER SCIENTIST - ENGINEER - RESEARCH ENGINEER - PERFORMANCE METROLOGY,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,71500.0,5000.0,1947
2080,Physical Scientist,4.2,"U.S. Air Force
4.2","Fort Sam Houston, TX",Government,71500.0,,1947
2081,Senior Data Engineer,4.3,"H E B
4.3","San Antonio, TX",Retail,71500.0,,1905
2082,Epidemiologist - Data Analyst,4.0,"CICONIX, LLC
4.0","San Antonio, TX",Government,71500.0,50.0,-1
2083,Postdoctoral Scientist - Quantitative Biology and Bioinformatics,3.3,"Texas Biomedical Research
3.3","San Antonio, TX",Business Services,71500.0,500.0,1941
2084,COMPUTER SCIENTIST - ENGINEER - DECISION TECHNOLOGIES,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,59500.0,5000.0,1947
2085,Epidemiology/Data Analyst,4.0,"CAMRIS International
4.0","San Antonio, TX",Government,59500.0,500.0,2003
2086,Data Analyst/Engineers,3.9,"Diverse Lynx
3.9","San Antonio, TX",Information Technology,59500.0,1000.0,2002
2087,Research Scientist,3.4,"Ke`aki Technologies, LLC
3.4","Fort Sam Houston, TX",Information Technology,59500.0,5000.0,-1
2088,Electronics Engineer/Computer Scientist,4.2,"U.S. Air Force
4.2","Lackland AFB, TX",Government,59500.0,,1947
2089,Business Intelligence Analyst Senior - Marketing,-1.0,United Services Automobile Association (USAA),"San Antonio, TX",-1,59500.0,,-1
2090,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SIGNAL PROCESSING,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,59500.0,5000.0,1947
2091,"Data Analyst ( SAS,SQL)",3.7,"eTeam Inc.
3.7","San Antonio, TX",Business Services,59500.0,200.0,1999
2092,Computer Scientist,-1.0,Air Education and Training Command,"Fort Sam Houston, TX",-1,59500.0,,-1
2093,COMPUTER SCIENTIST - ENGINEER - RESEARCH ENGINEER - CYBER-PHYSICAL SYSTEMS,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,59500.0,5000.0,1947
2094,Senior Data Science Analyst,2.9,"PETCO
2.9","San Antonio, TX",Retail,59500.0,,1965
2095,Environmental Compliance Scientist,3.0,"Oneida ESC Group
3.0","San Antonio, TX",-1,59500.0,,-1
2096,"Configuration Data Analyst, (Secret Clearance Required) San An with Security Clearance",-1.0,Cherokee Federal,"San Antonio, TX",Finance,59500.0,50.0,-1
2097,Research Scientist II,3.5,"General Dynamics Information Technology
3.5","Fort Sam Houston, TX",Information Technology,59500.0,,1996
2098,Data Science Team Developer,3.5,"CompQsoft
3.5","San Antonio, TX",Business Services,59500.0,200.0,1997
2099,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. RESEARCH ENGINEER - INDUSTRIAL ROBOTICS,4.1,"Southwest Research Institute
4.1","San Antonio, TX",Business Services,59500.0,5000.0,1947
2100,BUSINESS INTELLIGENCE ANALYST,3.5,"VIA Metropolitan Transit
3.5","San Antonio, TX",Government,59500.0,5000.0,1978
2101,Field Scientist,3.5,"Terracon
3.5","San Antonio, TX",Business Services,59500.0,5000.0,1965
2102,Data Engineer with Security Clearance,3.4,"Guidehouse
3.4","San Antonio, TX",Business Services,59500.0,10000.0,2018
2103,"Configuration Data Analyst, (Secret Clearance Required) San Antonio, TX, US ID",3.2,"Cherokee Nation Businesses, LLC
3.2","San Antonio, TX",Accounting & Legal,59500.0,5000.0,-1
2104,"Applied Cybersecurity Reseach Scientist, Advance Cyber Science",3.6,"CACI International
3.6","San Antonio, TX",Aerospace & Defense,59500.0,,1962
2105,Risk Data Analyst,3.0,"Deacon Recruiting
3.0","San Antonio, TX",Business Services,59500.0,50.0,-1
2106,Epidemiology Data Analyst,3.5,"General Dynamics Information Technology
3.5","Lackland AFB, TX",Information Technology,59500.0,,1996
2107,Data Modeler,4.1,"Kforce
4.1","San Antonio, TX",Business Services,59500.0,,1966
2108,Network Data engineer,-1.0,Danta Technologies,"San Antonio, TX",-1,59500.0,50.0,-1
2109,Senior Data Modeler,-1.0,Gathi Analytics,"San Antonio, TX",-1,59500.0,,-1
2110,Scientist Medical Laboratory II,3.7,"University Health System
3.7","San Antonio, TX",Health Care,59500.0,5000.0,1955
2111,Sr. Tech Svc Scientist (I),-1.0,The Nature’s Bounty Co,"San Antonio, TX",-1,59500.0,,-1
2112,IT Data Science Analyst,4.1,"Kforce
4.1","San Antonio, TX",Business Services,59500.0,,1966
2113,Research Scientist Associate IV,4.1,"University of Texas at San Antonio
4.1","San Antonio, TX",Education,59500.0,5000.0,1969
2114,Lead Data Scientist,4.1,"HP Inc.
4.1","San Diego, CA",Information Technology,130000.0,,1939
2115,Sr. Principal Data Scientist,3.8,"Northrop Grumman
3.8","San Diego, CA",Aerospace & Defense,130000.0,,1939
2116,Clinical Laboratory Scientist,-1.0,OME Wellness,"San Diego, CA",-1,130000.0,,-1
2117,Associate Integration Scientist 1,3.9,"Illumina
3.9","San Diego, CA",Biotech & Pharmaceuticals,130000.0,10000.0,1998
2118,Data Analyst,3.4,"Midland Credit Management
3.4","San Diego, CA",Finance,130000.0,5000.0,1953
2119,Process Development Scientist/Engineer I/II,4.1,"Poseida Therapeutics
4.1","San Diego, CA",Biotech & Pharmaceuticals,130000.0,200.0,2015
2120,Scientist - Biomarker and Flow Cytometry,2.4,"Crown Bioscience
2.4","San Diego, CA",Biotech & Pharmaceuticals,130000.0,1000.0,2006
2121,Data Scientist - Telecommute,3.3,"Unitedhealth Group
3.3","San Diego, CA",Health Care,130000.0,,1977
2122,JC2002: Research Scientist: Coronavirus research and development,2.3,"ProSci
2.3","Poway, CA",Biotech & Pharmaceuticals,130000.0,50.0,-1
2123,Data Scientist,3.8,"CliniComp, Intl.
3.8","San Diego, CA",Information Technology,130000.0,200.0,1983
2124,Data Science & Analytics Intern,4.1,"Cuker
4.1","San Diego, CA",Business Services,130000.0,50.0,2006
2125,Data Science Intern,4.7,"SiO Digital
4.7","San Diego, CA",Business Services,130000.0,50.0,2015
2126,Data Scientist,2.9,"PETCO
2.9","San Diego, CA",Retail,130000.0,,1965
2127,Scientist I,3.2,"Invivoscribe, Inc.
3.2","San Diego, CA",Biotech & Pharmaceuticals,130000.0,200.0,1995
2128,Global Big Data Scientist,2.8,"ALERE
2.8","San Diego, CA",Biotech & Pharmaceuticals,130000.0,10000.0,2001
2129,Data Scientist,4.6,"Realty Income
4.6","San Diego, CA",Real Estate,130000.0,200.0,1969
2130,Staff Data Scientist - CGM Analytics,3.5,"Dexcom
3.5","San Diego, CA",Biotech & Pharmaceuticals,130000.0,5000.0,1999
2131,Scientist I,3.6,"Abbott
3.6","San Diego, CA",Health Care,130000.0,,1888
2132,"Scientist, Product Development",3.0,"Emergent BioSolutions
3.0","San Diego, CA",Biotech & Pharmaceuticals,130000.0,5000.0,1998
2133,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,"Internal Revenue Service
3.5","San Diego, CA",Government,130000.0,,1862
2134,Data Scientist,4.5,"Seismic
4.5","San Diego, CA",Information Technology,130000.0,1000.0,2010
2135,Federal - Data Scientist,4.2,"Solekai Systems Corp
4.2","San Diego, CA",Information Technology,130000.0,50.0,2002
2136,"Data Scientist, Strategic Research and Analytics",2.8,"Center for Sustainable
2.8","San Diego, CA","Oil, Gas, Energy & Utilities",130000.0,200.0,1996
2137,Scientist I,3.6,"Sekisui Diagnostics
3.6","San Diego, CA",-1,130000.0,1000.0,-1
2138,Data Scientist: Advanced Analytics,4.6,"Sysintelli
4.6","San Diego, CA",Accounting & Legal,130000.0,200.0,-1
2139,Data Engineer,4.5,"CrowdRise
4.5","San Diego, CA",Information Technology,130000.0,500.0,2010
2140,Technical Applications Scientist,3.9,"Illumina
3.9","San Diego, CA",Biotech & Pharmaceuticals,130000.0,10000.0,1998
2141,Data Scientist,3.8,"Booz Allen Hamilton Inc.
3.8","San Diego, CA",Business Services,130000.0,,1914
2142,Research Scientist,3.7,"Lilly
3.7","San Diego, CA",Biotech & Pharmaceuticals,130000.0,,1876
2143,Scientist,2.9,"Sorrento Therapeutics
2.9","San Diego, CA",-1,130000.0,200.0,-1
2144,"Research Scientist, Structural Biologist - CryoEM Data Analyst",3.3,"Vertex Pharmaceuticals
3.3","San Diego, CA",Biotech & Pharmaceuticals,92000.0,5000.0,1989
2145,Scientist,3.3,"Synectics Inc.
3.3","San Diego, CA",Business Services,92000.0,500.0,1984
2146,Data Analyst,3.9,"Seer Interactive
3.9","San Diego, CA",Information Technology,92000.0,200.0,2002
2147,Data Scientist,3.0,"Central Business Solutions, Inc
3.0","San Diego, CA",Business Services,92000.0,200.0,-1
2148,DATA SCIENCE INTERNSHIP,-1.0,Atlas General Insurance Svcs,"San Diego, CA",-1,92000.0,,-1
2149,Clinical Data Scientist,4.1,"Pfizer
4.1","La Jolla, CA",Biotech & Pharmaceuticals,92000.0,,1849
2150,Senior Data Scientist,4.1,"ResMed
4.1","San Diego, CA",Biotech & Pharmaceuticals,92000.0,10000.0,1989
2151,Data Analyst,4.2,"Cue
4.2","San Diego, CA",Biotech & Pharmaceuticals,92000.0,200.0,2010
2152,Data Scientist,3.3,"ICW Group
3.3","San Diego, CA",Insurance,92000.0,1000.0,1972
2153,Data Engineer,3.9,"Mercato
3.9","San Diego, CA",-1,92000.0,50.0,2015
2154,Data Analyst,4.5,"Conflux Systems Inc.
4.5","San Diego, CA",Accounting & Legal,92000.0,50.0,-1
2155,Data Scientist & Data Engineer,-1.0,Decipher Biosciences,"San Diego, CA",-1,92000.0,,-1
2156,Development Scientist I,3.1,"Integrated Resources
3.1","Chula Vista, CA",Business Services,92000.0,500.0,1996
2157,Data Scientist,4.1,"APN Software Services Inc.
4.1","San Diego, CA",Information Technology,92000.0,200.0,-1
2158,Associate Measurement Data Analyst EC,3.6,"San Diego Gas & Electric
3.6","San Diego, CA","Oil, Gas, Energy & Utilities",92000.0,5000.0,1995
2159,Scientist,2.8,"Abbott
2.8","San Diego, CA",Biotech & Pharmaceuticals,92000.0,10000.0,2001
2160,Scientist,3.6,"Abbott Laboratories
3.6","San Diego, CA",Health Care,92000.0,,1888
2161,Research Data Analyst,4.3,"UC San Diego
4.3","San Diego, CA",Education,92000.0,,1960
2162,Associate Scientist,-1.0,One,"San Diego, CA",Business Services,92000.0,50.0,2018
2163,Production Scientist,4.2,"Cue
4.2","San Diego, CA",Biotech & Pharmaceuticals,92000.0,200.0,2010
2164,Graduate - Data Science for Ocean of Things (DARPA),4.2,"SDSU Research Foundation
4.2","San Diego, CA",Non-Profit,92000.0,5000.0,-1
2165,Sr. Applied Scientist,3.9,"Amazon
3.9","San Diego, CA",Information Technology,92000.0,,1994
2166,Data Science Specialist,3.3,"ICW Group
3.3","San Diego, CA",Insurance,92000.0,1000.0,1972
2167,Scientist,4.3,"ASK Staffing, Inc.
4.3","San Diego, CA",Business Services,92000.0,500.0,1995
2168,Scientist,3.7,"General Atomics and Affiliated Companies
3.7","San Diego, CA",Aerospace & Defense,92000.0,10000.0,1955
2169,Marketing Return Analytics Manager,4.1,"HP Inc.
4.1","San Diego, CA",Information Technology,92000.0,,1939
2170,Applied Scientist,3.9,"Amazon
3.9","San Diego, CA",Information Technology,92000.0,,1994
2171,Research Data Analyst,3.6,"University of California - San Diego Medical Centers
3.6","San Diego, CA",Health Care,92000.0,,1966
2172,Data Analyst,3.2,"Encore Capital Group
3.2","San Diego, CA",Finance,92000.0,10000.0,1953
2173,"Principal Scientist, Analytical Chemistry",4.3,"Neurocrine Biosciences
4.3","San Diego, CA",Biotech & Pharmaceuticals,92000.0,1000.0,1992
2174,Research Scientist,4.0,"The Scripps Research Institute
4.0","La Jolla, CA",Business Services,92000.0,5000.0,1997
2175,JC2001: Research Scientist: Protein chemistry,2.3,"ProSci Inc.
2.3","Poway, CA",Biotech & Pharmaceuticals,64000.0,50.0,-1
2176,Research Scientist,-1.0,Carma Search,"San Diego, CA",-1,64000.0,,-1
2177,Data Analyst,3.4,"Client Solution Architects
3.4","San Diego, CA",Aerospace & Defense,64000.0,500.0,2003
2178,Physical Scientist,3.6,"US Department of Energy
3.6","San Diego, CA",Government,64000.0,,1977
2179,Sr. Scientist,-1.0,One,"San Diego, CA",Business Services,64000.0,50.0,2018
2180,Research Scientist,-1.0,Lilly Pharmaceuticals,"San Diego, CA",-1,64000.0,,-1
2181,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0","San Diego, CA",Information Technology,64000.0,200.0,2008
2182,Research Assistant / Associate Scientist,-1.0,Phanes Therapeutics Inc,"San Diego, CA",-1,64000.0,,-1
2183,Senior Data Scientist,4.0,"VIA Technical
4.0","San Diego, CA",Business Services,64000.0,50.0,2005
2184,Research Scientist,-1.0,"immunoSCAPE, Inc.","San Diego, CA",-1,64000.0,,-1
2185,Business Intelligence Analyst,3.4,"Procede Software
3.4","San Diego, CA",Information Technology,64000.0,200.0,2001
2186,Scientist-Web Developer,3.7,"Lilly
3.7","San Diego, CA",Biotech & Pharmaceuticals,64000.0,,1876
2187,"7232 Data Engineer (Analyst/Programmer - Career), Information Technology DevOps",4.1,"California State University
4.1","San Diego, CA",Education,64000.0,,1962
2188,"Data Engineer, Amazon Games",3.9,"Amazon
3.9","San Diego, CA",Information Technology,64000.0,,1994
2189,Staff/ Sr.Staff Scientist - Assay On Market Support And Development,3.9,"Illumina
3.9","San Diego, CA",Biotech & Pharmaceuticals,64000.0,10000.0,1998
2190,Clinical Laboratory Scientist Data Review,3.0,"Millennium Health
3.0","San Diego, CA",Biotech & Pharmaceuticals,64000.0,1000.0,2007
2191,Data Engineer,3.9,"Kaygen Inc
3.9","San Diego, CA",Business Services,64000.0,50.0,-1
2192,Scientist,2.6,"WuXi AppTec
2.6","San Diego, CA",Biotech & Pharmaceuticals,64000.0,,2000
2193,Scientist Web Developer,3.7,"Eli Lilly and Company
3.7","San Diego, CA",Biotech & Pharmaceuticals,64000.0,,1876
2194,Senior Data Scientist,3.9,"Park Computer Systems INC
3.9","San Diego, CA",Business Services,64000.0,50.0,-1
2195,Data Analyst,3.7,"22nd Century Technologies
3.7","San Diego, CA",Information Technology,64000.0,5000.0,1997
2196,System Performance Modeling Engineer,4.0,"Qualcomm Incorporated
4.0","San Diego, CA",Information Technology,64000.0,,1985
2197,Senior Data Analyst,3.9,"Illumina
3.9","San Diego, CA",Biotech & Pharmaceuticals,64000.0,10000.0,1998
2198,Associate Scientist,4.9,"BioPhase Solutions
4.9","San Diego, CA",Biotech & Pharmaceuticals,64000.0,50.0,-1
2199,"Business Intelligence Analyst I, Decision Support Services",4.0,"Sharp HealthCare
4.0","San Diego, CA",Health Care,64000.0,,1946
2200,CRISPR Scientist,3.8,"Cardea
3.8","San Diego, CA",-1,64000.0,50.0,-1
2201,Lead Data Scientist,4.1,"ResMed
4.1","San Diego, CA",Biotech & Pharmaceuticals,64000.0,10000.0,1989
2202,Data Analyst,4.4,"ProMedia
4.4","San Diego, CA",Business Services,64000.0,50.0,2010
2203,Power & Performance Data Engineer,4.1,"Apple
4.1","San Diego, CA",Information Technology,64000.0,,1976
2204,Scientist (Translational Development),3.4,"Kelly
3.4","San Diego, CA",Business Services,64000.0,10000.0,1946
2205,Bioanalytical Scientist,4.9,"BioPhase Solutions
4.9","San Diego, CA",Biotech & Pharmaceuticals,124000.0,50.0,-1
2206,Research Scientist-Protein Biochemistry,3.7,"Eli Lilly And Company
3.7","San Diego, CA",Biotech & Pharmaceuticals,124000.0,,1876
2207,RESEARCH SCIENTIST,1.5,"BTS Research
1.5","San Diego, CA",Biotech & Pharmaceuticals,124000.0,200.0,2007
2208,Business Intelligence Analyst,3.3,"SmartDrive Systems
3.3","San Diego, CA",Information Technology,124000.0,500.0,2004
2209,Sr Staff Scientist,3.5,"Dexcom
3.5","San Diego, CA",Biotech & Pharmaceuticals,124000.0,5000.0,1999
2210,"Scientist, In Vivo Pharmacology",4.9,"BioPhase Solutions
4.9","San Diego, CA",Biotech & Pharmaceuticals,124000.0,50.0,-1
2211,Data Engineer,4.0,"Itility
4.0","San Diego, CA",Information Technology,124000.0,200.0,2006
2212,"Scientist, DMPK",5.0,"Vividion Therapeutics
5.0","San Diego, CA",Biotech & Pharmaceuticals,124000.0,200.0,2016
2213,Aquatic Scientist,3.4,"Wood
3.4","San Diego, CA","Oil, Gas, Energy & Utilities",124000.0,,1848
2214,"Data Scientist 2 (Tableau - Statistics (IT Portfolio), Predictive Analysis & Visualization)",4.1,"PSI Pax
4.1","San Diego, CA",Information Technology,124000.0,200.0,2005
2215,"Scientist, GPCR Molecular and Cellular Pharmacology - La Jolla",4.0,"J&J Family of Companies
4.0","San Diego, CA",Biotech & Pharmaceuticals,124000.0,,1887
2216,Sr. Data Scientist,3.6,"Xoriant Corporation
3.6","San Diego, CA",Information Technology,124000.0,5000.0,1990
2217,"Data Scientist, Senior",3.8,"Booz Allen Hamilton Inc.
3.8","San Diego, CA",Business Services,124000.0,,1914
2218,Research Scientist-Computational Chemist,3.7,"Eli Lilly And Company
3.7","San Diego, CA",Biotech & Pharmaceuticals,124000.0,,1876
2219,QC Scientist,4.9,"BioPhase Solutions
4.9","San Diego, CA",Biotech & Pharmaceuticals,124000.0,50.0,-1
2220,Video Codec Scientist,4.6,"Kuaishou Technology
4.6","San Diego, CA",Information Technology,124000.0,10000.0,2011
2221,Sr. Data Scientist,4.0,"VIA Technical
4.0","San Diego, CA",Business Services,124000.0,50.0,2005
2222,QC Associate Scientist,3.2,"BioDuro
3.2","San Diego, CA",Biotech & Pharmaceuticals,124000.0,1000.0,2005
2223,"Scientist, Histology",3.5,"Arrowhead Pharmaceuticals
3.5","San Diego, CA",Biotech & Pharmaceuticals,124000.0,200.0,2004
2224,Analytical/QC Scientist,-1.0,LATITUDE Pharmaceuticals,"San Diego, CA",Biotech & Pharmaceuticals,124000.0,50.0,-1
2225,Senior Consulting Data Analyst,4.0,"Kaiser Permanente
4.0","San Diego, CA",Health Care,124000.0,,1945
2226,Research Scientist-Medicinal Chemistry,3.7,"Lilly
3.7","San Diego, CA",Biotech & Pharmaceuticals,124000.0,,1876
2227,Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0","San Diego, CA",Information Technology,124000.0,200.0,2008
2228,Jr. Big Data Engineer,2.7,"Enhance IT
2.7","San Diego, CA",-1,124000.0,200.0,-1
2229,Business Data Analyst (SQL / Tableau),4.8,"Sayva Solutions
4.8","San Diego, CA",Business Services,124000.0,200.0,2014
2230,Data Analyst,3.6,"Tandem Diabetes Care
3.6","San Diego, CA",Manufacturing,124000.0,5000.0,2006
2231,Data Engineer,3.8,"StepStone
3.8","La Jolla, CA",Business Services,124000.0,5000.0,1996
2232,Senior Scientist (REPOSTED 07/13/2020),-1.0,"Encodia, Inc.","San Diego, CA",-1,124000.0,50.0,-1
2233,Senior Data Analyst,3.4,"Epsilon
3.4","San Diego, CA",Business Services,124000.0,10000.0,1969
2234,COMPUTER SCIENTIST,3.8,"U.S. Navy
3.8","San Diego, CA",Government,124000.0,5000.0,1775
2235,Business Intelligence Analyst,4.5,"DFO Global Performance Commerce Limited
4.5","San Diego, CA",Business Services,96500.0,200.0,2011
2236,Data Analyst,-1.0,Operation Samahan Health Clinic,"National City, CA",-1,96500.0,,-1
2237,Computer Scientist,3.5,"Peraton Corporation
3.5","San Diego, CA",Aerospace & Defense,96500.0,5000.0,2017
2238,Data Engineer,3.3,"SmartDrive Systems
3.3","San Diego, CA",Information Technology,96500.0,500.0,2004
2239,Data Analyst - VerityStream,3.0,"HealthStream
3.0","San Diego, CA",Education,96500.0,1000.0,1990
2240,Research Scientist,-1.0,Expesicor,"San Diego, CA",-1,96500.0,50.0,-1
2241,Research Scientist-Structural Biology,3.7,"Lilly
3.7","San Diego, CA",Biotech & Pharmaceuticals,96500.0,,1876
